task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	rchar	wchar
149	e9/14f9c9	d947fbdd-a1a9-4e4c-8f5c-fa3549c2f4d2	sourmash_compute_sketch (SRR4051053_pass)	CACHED	0	2019-03-09 17:56:48.145	12m 13s	1m 22s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
148	35/c18a33	a3dcc886-198f-4f4c-ae9b-e937589a3c09	sourmash_compute_sketch (SRR4051052_pass)	CACHED	0	2019-03-09 17:56:47.317	12m 6s	3m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
108	65/8ed775	9d0779bc-6c44-40e6-94b3-4b736b56909b	sourmash_compute_sketch (SRR4051011_pass)	CACHED	0	2019-03-09 17:56:47.808	12m 11s	6m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
115	51/00f4ce	5af23339-cbd4-4745-b66b-f8500d30119a	sourmash_compute_sketch (SRR4051020_pass)	CACHED	0	2019-03-09 17:56:50.875	29m 6s	1m 53s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
41	09/87a878	d01161b2-0b88-4f2f-a3bd-59432f263b26	sourmash_compute_sketch (SRR4050418_pass)	CACHED	0	2019-03-09 17:56:59.870	29m 49s	56.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
130	e3/c5b7f7	2c858f37-f34b-4c6a-91fa-6ea17654be0b	sourmash_compute_sketch (SRR4051034_pass)	CACHED	0	2019-03-09 17:56:49.170	28m 59s	3m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
157	e3/2a5e93	3f806b5f-b788-4bb8-a2fb-f35bd8478ba1	sourmash_compute_sketch (SRR4051061_pass)	CACHED	0	2019-03-09 17:56:48.589	28m 56s	4m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
59	8f/546f39	8634121f-d1ed-4695-854a-7513708126fe	sourmash_compute_sketch (SRR4050435_pass)	CACHED	0	2019-03-09 17:56:48.158	12m 14s	5m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
131	2f/04d202	1f479628-b431-471c-bf0e-535078eb3c3c	sourmash_compute_sketch (SRR4051035_pass)	CACHED	0	2019-03-09 17:56:47.834	12m 11s	2m 14s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
158	48/113b81	e684ad1a-30a9-4e78-8aa8-a6d185ff871e	sourmash_compute_sketch (SRR4051062_pass)	CACHED	0	2019-03-09 17:56:53.172	29m 17s	4m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
63	e1/a2e66a	29772496-2bc0-469e-b222-ab8a5c432dc7	sourmash_compute_sketch (SRR4050441_pass)	CACHED	0	2019-03-09 17:56:46.207	12m 1s	1m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1	75/1277bf	ac6f1f4f-3b64-4a5b-9467-7cf316889c4c	sourmash_compute_sketch (SRR4050379_pass)	CACHED	0	2019-03-09 17:56:45.759	11m 59s	2m 9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
177	71/b6562e	d724b943-5a2e-4cba-a7e2-c37728111c79	sourmash_compute_sketch (SRR4051081_pass)	CACHED	0	2019-03-09 17:56:53.002	29m 15s	2m 14s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
137	dd/c6d211	42abc8a7-f738-4351-8589-0211a9a28952	sourmash_compute_sketch (SRR4051041_pass)	CACHED	0	2019-03-09 17:56:48.954	28m 58s	1m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
89	46/e491af	07414bed-49fa-4f79-909e-1851f22dadf5	sourmash_compute_sketch (SRR4050993_pass)	CACHED	0	2019-03-09 17:56:46.872	12m 4s	1m 18s	0.0%	3 MB	19.3 MB	7.5 KB	0
145	62/cea3e2	c3416110-453e-46f7-982f-8f5a849d83c5	sourmash_compute_sketch (SRR4051049_pass)	CACHED	0	2019-03-09 17:56:49.636	29m 2s	2m 27s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
34	94/10d752	3048d769-8fd7-48d4-b927-3d12724a83ba	sourmash_compute_sketch (SRR4050412_pass)	CACHED	0	2019-03-09 17:56:48.195	28m 53s	6m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
142	df/dff4d7	c23f10d6-513a-4164-8acb-3b387488bf68	sourmash_compute_sketch (SRR4051046_pass)	CACHED	0	2019-03-09 17:56:47.501	12m 7s	1m 58s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
106	d1/c09b8e	efbbeec1-1d81-4fc8-941e-344466d809cd	sourmash_compute_sketch (SRR4051010_pass)	CACHED	0	2019-03-09 17:56:49.528	29m 1s	4m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
53	39/c917ba	63076a57-2ffa-42c3-bf94-d52bbc0945d4	sourmash_compute_sketch (SRR4050431_pass)	CACHED	0	2019-03-09 17:56:50.014	29m 3s	3m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
68	eb/3d2910	c5c33a64-f95e-488f-9340-557f327b22b9	sourmash_compute_sketch (SRR4050445_pass)	CACHED	0	2019-03-09 17:56:48.860	28m 57s	5m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
83	49/46d640	fbd43ccd-88d2-4adc-bf47-a6fae1a80a79	sourmash_compute_sketch (SRR4050462_pass)	CACHED	0	2019-03-09 17:56:46.166	12m	8m 35s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
144	67/85ff8f	c00774b2-5e6e-40a2-987f-398091dd05cf	sourmash_compute_sketch (SRR4051048_pass)	CACHED	0	2019-03-09 17:56:47.552	12m 8s	58.7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
135	28/cad083	e6574e38-c48c-4744-934e-841f776c87b1	sourmash_compute_sketch (SRR4051039_pass)	CACHED	0	2019-03-09 17:56:49.294	29m	2m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
156	29/040a6c	d08c5ace-647b-44d9-83b8-78f99d85d92b	sourmash_compute_sketch (SRR4051060_pass)	CACHED	0	2019-03-09 17:56:59.645	29m 47s	54.7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
160	92/77ad1f	4a460002-01ee-4566-a239-1b46f7da17ff	sourmash_compute_sketch (SRR4051064_pass)	CACHED	0	2019-03-09 17:56:57.669	29m 39s	3m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
3	bd/6249bf	a79a3c9f-1e2f-4080-a67c-2c5bf470fb79	sourmash_compute_sketch (SRR4050385_pass)	CACHED	0	2019-03-09 17:56:45.759	11m 59s	6m 49s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
147	45/1807a8	f9b65021-7762-44bb-9d85-de2eca396c9b	sourmash_compute_sketch (SRR4051051_pass)	CACHED	0	2019-03-09 17:56:47.517	12m 8s	2m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
172	28/570f7b	9696d3b4-7945-4c20-81a1-5ee680c67a61	sourmash_compute_sketch (SRR4051076_pass)	CACHED	0	2019-03-09 17:56:47.637	12m 8s	45.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
134	8f/c0dc45	b38f512f-caad-4232-b718-68f6fbcb3086	sourmash_compute_sketch (SRR4051038_pass)	CACHED	0	2019-03-09 17:56:51.773	29m 14s	9m 17s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
62	6f/78ea49	9023fb26-5623-4e81-a005-a5c33c523f1b	sourmash_compute_sketch (SRR4050439_pass)	CACHED	0	2019-03-09 17:56:47.431	12m 7s	5m 22s	0.0%	3 MB	19.3 MB	7.5 KB	0
85	36/9c30aa	986ca0c7-6200-4824-857c-83c045cc0f74	sourmash_compute_sketch (SRR4050463_pass)	CACHED	0	2019-03-09 17:56:46.815	12m 4s	4m 31s	0.0%	3 MB	19.3 MB	7.5 KB	0
138	51/2dde2e	9f80eca7-24d0-48bf-ad0b-5cb26a7f27c9	sourmash_compute_sketch (SRR4051042_pass)	CACHED	0	2019-03-09 17:56:48.473	28m 55s	56.7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
185	0f/aec395	438db491-ddbe-49e8-91ec-f504110d70bf	sourmash_compute_sketch (SRR4051089_pass)	CACHED	0	2019-03-09 17:56:50.401	29m 4s	2m 29s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
210	4b/915ca2	14b75f9b-58b6-49bb-b834-5353c13e30d6	sourmash_compute_sketch (SRR4051114_pass)	CACHED	0	2019-03-09 17:56:59.624	29m 47s	1m 7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
207	6b/463293	80b96f0a-2b8e-42a7-9550-b37ea8ba1ffd	sourmash_compute_sketch (SRR4051112_pass)	CACHED	0	2019-03-09 17:56:49.290	28m 59s	4m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
182	18/ab24ab	6dbabb05-e321-432a-8835-919ee7355899	sourmash_compute_sketch (SRR4051086_pass)	CACHED	0	2019-03-09 17:56:50.813	29m 5s	4m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
151	98/829a70	2c255081-e429-44dc-ae8a-b764c4e0f345	sourmash_compute_sketch (SRR4051055_pass)	CACHED	0	2019-03-09 17:56:50.382	29m 4s	2m 37s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
150	9a/604c37	c82fd18e-8c39-439d-aab4-094c38ae60d3	sourmash_compute_sketch (SRR4051054_pass)	CACHED	0	2019-03-09 17:56:49.793	29m 3s	2m 3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
175	58/42008b	afc945fc-9140-4521-961b-0658e910cb23	sourmash_compute_sketch (SRR4051079_pass)	CACHED	0	2019-03-09 17:56:48.134	12m 13s	2m 9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
164	f9/85355f	02daa607-64f1-40d4-931e-ee19930ad3b1	sourmash_compute_sketch (SRR4051068_pass)	CACHED	0	2019-03-09 17:56:53.540	29m 23s	32.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
199	8a/380da1	4bef5ca8-ea84-4c19-a2b7-456314841da9	sourmash_compute_sketch (SRR4051103_pass)	CACHED	0	2019-03-09 17:56:49.624	29m 2s	4m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
166	65/a2ed85	1b3f7ff5-f221-4244-8c34-a8b4da647ba5	sourmash_compute_sketch (SRR4051070_pass)	CACHED	0	2019-03-09 17:56:49.053	28m 58s	1m 30s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
213	e3/d02d1b	84d6470d-fe89-490e-b062-5b1cfab7fa8b	sourmash_compute_sketch (SRR4051117_pass)	CACHED	0	2019-03-09 17:56:47.673	12m 10s	2m 58s	0.0%	3 MB	19.3 MB	7.5 KB	0
174	93/be302e	567b7af8-3703-44b6-a68b-4b9ae01d11e2	sourmash_compute_sketch (SRR4051078_pass)	CACHED	0	2019-03-09 17:56:48.056	12m 13s	1m 2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
200	73/a883ca	20204340-a01d-4ca7-b634-977ba18c7695	sourmash_compute_sketch (SRR4051104_pass)	CACHED	0	2019-03-09 17:56:57.971	29m 42s	3m 30s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
171	2b/1b6e7e	07989941-d6f9-4bbf-b91d-b211a11f13a3	sourmash_compute_sketch (SRR4051075_pass)	CACHED	0	2019-03-09 17:56:57.577	29m 37s	1m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
152	e5/97be14	12a62943-a77a-4ddb-ae01-6283e2b5f89b	sourmash_compute_sketch (SRR4051056_pass)	CACHED	0	2019-03-09 17:56:47.994	12m 12s	1m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
226	22/8d802c	ebe27ee0-faf7-4d2e-8766-f73766a8da92	sourmash_compute_sketch (SRR4052700_pass)	CACHED	0	2019-03-09 17:56:53.509	29m 23s	2m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
139	17/d4c0bf	bef8832d-9273-4c45-886c-1e13f5b839f2	sourmash_compute_sketch (SRR4051043_pass)	CACHED	0	2019-03-09 17:56:46.913	30m 9s	15m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
173	eb/b7a154	2ed59d72-6fad-4229-8f5a-0db409ff31f2	sourmash_compute_sketch (SRR4051077_pass)	CACHED	0	2019-03-09 17:56:59.577	29m 46s	28.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
86	c1/fccdbb	c0539af4-828e-44d0-841a-6e6bd8aef5ad	sourmash_compute_sketch (SRR4050464_pass)	CACHED	0	2019-03-09 17:56:47.317	12m 6s	7m 9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
155	c1/099402	892d7d7f-982f-4cad-bf63-c34dbb04ce1f	sourmash_compute_sketch (SRR4051059_pass)	CACHED	0	2019-03-09 17:56:51.583	29m 12s	2m 23s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
162	d3/275379	4d2f27f5-3a26-4ef6-8430-23c685a03806	sourmash_compute_sketch (SRR4051066_pass)	CACHED	0	2019-03-09 17:56:47.668	12m 10s	1m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
208	b4/d82255	dbee4b3a-8fd5-4404-864b-f4e642b7e933	sourmash_compute_sketch (SRR4051111_pass)	CACHED	0	2019-03-09 17:56:50.891	29m 6s	4m 19s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
193	35/4b38ea	3f0bcf26-bbe4-49da-bd55-003bd39a2af0	sourmash_compute_sketch (SRR4051097_pass)	CACHED	0	2019-03-09 17:57:01.513	29m 54s	5m 7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
217	e7/1c19c4	b9c7454e-73fc-4506-8708-516167d6e571	sourmash_compute_sketch (SRR4052691_pass)	CACHED	0	2019-03-09 17:56:49.142	28m 58s	3m 26s	0.0%	3 MB	19.3 MB	7.5 KB	0
45	28/49d18d	a231fc0e-5047-4a96-819d-6048427a6847	sourmash_compute_sketch (SRR4050423_pass)	CACHED	0	2019-03-09 17:56:47.235	12m 6s	3m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
188	a3/d57d71	10c53279-c4cc-4d13-9c74-2ac7d0f7822c	sourmash_compute_sketch (SRR4051092_pass)	CACHED	0	2019-03-09 17:56:51.003	29m 6s	4m 22s	0.0%	3 MB	19.3 MB	7.5 KB	0
211	c0/2f2472	7b47c161-2293-49ec-b995-e6c1ad5819e5	sourmash_compute_sketch (SRR4051115_pass)	CACHED	0	2019-03-09 17:56:53.515	29m 23s	2m 25s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
143	27/15a9f0	7f9efb09-7010-493e-8cef-bf1202ea7332	sourmash_compute_sketch (SRR4051047_pass)	CACHED	0	2019-03-09 17:56:48.486	28m 55s	3m 52s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
163	d1/794b5b	82dac605-43d3-4c79-b7b5-6ec657a7de34	sourmash_compute_sketch (SRR4051067_pass)	CACHED	0	2019-03-09 17:56:49.713	29m 3s	1m 10s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
183	d5/90059c	f050bdaf-6fb9-498c-b898-dc33cb806284	sourmash_compute_sketch (SRR4051087_pass)	CACHED	0	2019-03-09 17:56:53.212	29m 18s	6m 16s	0.0%	3 MB	19.3 MB	7.5 KB	0
202	2f/6c7660	cdd5d0a3-8d88-4e5f-ad31-c87c35ee1d89	sourmash_compute_sketch (SRR4051106_pass)	CACHED	0	2019-03-09 17:56:55.549	29m 31s	1m 53s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
223	70/484a8c	2ae4fd54-7dc8-40e2-a90d-8a5baa5f4e0c	sourmash_compute_sketch (SRR4052697_pass)	CACHED	0	2019-03-09 17:56:57.630	29m 38s	2m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
216	da/f798dd	6a7757fd-1387-49bf-af63-1ac5e3f4180a	sourmash_compute_sketch (SRR4051120_pass)	CACHED	0	2019-03-09 17:56:53.058	29m 16s	52.6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
161	37/b64d42	13d91461-f28a-4bbb-bf8b-c3641042df8a	sourmash_compute_sketch (SRR4051065_pass)	CACHED	0	2019-03-09 17:56:53.342	29m 20s	5m 17s	0.0%	3 MB	19.3 MB	7.5 KB	0
222	c2/bbda97	5a79448b-e202-4e60-ba92-56a4ddf359e7	sourmash_compute_sketch (SRR4052696_pass)	CACHED	0	2019-03-09 17:56:51.479	29m 10s	23.6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
169	e7/4b1499	9c404f5d-0e74-4460-8e76-2822f27484b3	sourmash_compute_sketch (SRR4051073_pass)	CACHED	0	2019-03-09 17:56:48.356	28m 54s	3m 23s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
153	51/f3222f	edbe6706-64ed-49bf-ace3-e52639a43933	sourmash_compute_sketch (SRR4051057_pass)	CACHED	0	2019-03-09 17:56:47.217	12m 6s	42.5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
197	b4/af4439	6f4bba8e-1901-46aa-925f-d371b771e671	sourmash_compute_sketch (SRR4051101_pass)	CACHED	0	2019-03-09 17:56:55.142	29m 24s	3m 52s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
184	73/2978d3	50e0c562-87e4-4d8d-8772-f2a5309e6fd1	sourmash_compute_sketch (SRR4051088_pass)	CACHED	0	2019-03-09 17:56:49.175	28m 59s	1m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
167	bb/e569d2	0a19d75c-f23a-43fa-87ac-801b0be04563	sourmash_compute_sketch (SRR4051071_pass)	CACHED	0	2019-03-09 17:56:49.514	29m 1s	1m 12s	0.0%	3 MB	19.3 MB	7.5 KB	0
206	e2/7205af	d9bedb45-ddca-4216-b237-3b15db37ecd3	sourmash_compute_sketch (SRR4051110_pass)	CACHED	0	2019-03-09 17:56:48.110	12m 13s	4m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
168	38/ffef60	8fac0317-9178-4b3d-99a7-21d3bdd34f84	sourmash_compute_sketch (SRR4051072_pass)	CACHED	0	2019-03-09 17:56:51.553	29m 12s	1m 27s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
189	94/ff5488	04264fc8-9822-49cd-b2db-9c2565cfbc94	sourmash_compute_sketch (SRR4051093_pass)	CACHED	0	2019-03-09 17:56:51.502	29m 10s	1m 43s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
205	07/61029f	b49e7f02-abc8-4130-a58c-96501422e68a	sourmash_compute_sketch (SRR4051109_pass)	CACHED	0	2019-03-09 17:56:51.547	29m 11s	3m 13s	0.0%	3 MB	19.3 MB	7.5 KB	0
186	bb/b9401f	b15900ff-3bfc-4841-b4a1-132c404fad0b	sourmash_compute_sketch (SRR4051090_pass)	CACHED	0	2019-03-09 17:56:48.785	28m 57s	33s	0.0%	3 MB	19.3 MB	7.5 KB	0
178	c8/3b5b47	cedab499-b61a-4624-b9a7-7a37286f632d	sourmash_compute_sketch (SRR4051082_pass)	CACHED	0	2019-03-09 17:56:51.840	29m 14s	2m 57s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
191	11/e0aa26	842caf27-6efb-4feb-8c69-9cb001a8d6a1	sourmash_compute_sketch (SRR4051095_pass)	CACHED	0	2019-03-09 17:56:48.505	28m 56s	3m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
176	ac/071b6f	b930a184-4906-43f2-8b97-dea34454b432	sourmash_compute_sketch (SRR4051080_pass)	CACHED	0	2019-03-09 17:56:48.592	28m 56s	1m 15s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
203	71/1c9fec	c2ab8fc5-4e4e-4bac-b97f-5552f0b99238	sourmash_compute_sketch (SRR4051107_pass)	CACHED	0	2019-03-09 17:56:49.633	29m 2s	4m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
129	26/5c64c9	1150d4d3-06c3-403f-8960-8b31cc891b69	sourmash_compute_sketch (SRR4051033_pass)	CACHED	0	2019-03-09 17:56:49.580	29m 2s	1m 44s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
179	7f/5ec2e6	aa21e0cf-52d4-4878-9d71-c7eac0ee03c9	sourmash_compute_sketch (SRR4051083_pass)	CACHED	0	2019-03-09 17:56:53.400	29m 21s	45.8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
221	39/291bc3	cb64c8bf-a5ea-4217-9620-7ec02b3cf841	sourmash_compute_sketch (SRR4052695_pass)	CACHED	0	2019-03-09 17:56:59.215	29m 43s	4m 18s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
180	bd/a3c02b	e0ade354-32ef-4b49-ae8d-2e03c36d6df3	sourmash_compute_sketch (SRR4051084_pass)	CACHED	0	2019-03-09 17:56:50.895	29m 6s	59.1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
209	17/ac9799	0a9d4899-264b-42ce-b308-4b2f18200182	sourmash_compute_sketch (SRR4051113_pass)	CACHED	0	2019-03-09 17:56:53.513	29m 23s	2m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
141	35/fabdbe	f2568d44-4967-43ee-9df6-0b981dba5c62	sourmash_compute_sketch (SRR4051045_pass)	CACHED	0	2019-03-09 17:56:49.420	29m	2m 20s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
170	d7/8ad3f9	92473c06-919b-4be0-84f7-7bf04fa721d1	sourmash_compute_sketch (SRR4051074_pass)	CACHED	0	2019-03-09 17:56:47.701	12m 10s	2m 33s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
159	1b/bb8de7	18f93723-16bd-4fa8-97a3-9948ccb6a424	sourmash_compute_sketch (SRR4051063_pass)	CACHED	0	2019-03-09 17:56:53.492	29m 22s	4m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
204	58/986a24	9c41b137-a282-45c1-825e-d79caefe53e7	sourmash_compute_sketch (SRR4051108_pass)	CACHED	0	2019-03-09 17:56:50.234	29m 3s	3m 6s	0.0%	3 MB	19.3 MB	7.5 KB	0
275	c2/816de7	7addeebd-d6c2-446c-8707-86bf65672302	sourmash_compute_sketch (SRR4052749_pass)	CACHED	0	2019-03-09 17:56:51.472	29m 10s	1m 56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
230	6b/d22a46	1248dace-17e4-4c76-9789-0e7c731efe85	sourmash_compute_sketch (SRR4052704_pass)	CACHED	0	2019-03-09 17:56:49.704	29m 3s	2m 58s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
195	86/ad9cb6	399cbdd3-2d08-43f0-b437-689da2c0c954	sourmash_compute_sketch (SRR4051099_pass)	CACHED	0	2019-03-09 17:56:55.055	29m 24s	4m 19s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
215	fc/c89004	b07bd300-194e-42ac-aa68-ace6f2884cfe	sourmash_compute_sketch (SRR4051119_pass)	CACHED	0	2019-03-09 17:56:49.007	28m 58s	2m 52s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
244	5d/875f75	bc634c67-3b92-45c1-aadb-442185277de4	sourmash_compute_sketch (SRR4052718_pass)	CACHED	0	2019-03-09 17:57:00.092	29m 51s	2m 29s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
279	1d/c346d1	b42f2361-9e69-4284-ae5f-60557dfe8b4d	sourmash_compute_sketch (SRR4052753_pass)	CACHED	0	2019-03-09 17:57:00.287	29m 52s	2m 8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
39	b9/8c8707	8705f1a4-4284-4014-a792-5d0595a20148	sourmash_compute_sketch (SRR4050417_pass)	CACHED	0	2019-03-09 17:56:50.832	29m 6s	3m 30s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
240	72/359eba	b5a6a3df-ba91-45d2-8c7e-80295d30f8f5	sourmash_compute_sketch (SRR4052714_pass)	CACHED	0	2019-03-09 17:56:55.734	29m 34s	3m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
237	50/735bc0	c1a1395f-47f6-49b0-b44e-7a05b94919ee	sourmash_compute_sketch (SRR4052711_pass)	CACHED	0	2019-03-09 17:56:50.441	29m 4s	3m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
295	0d/873ec3	3b172267-699a-419e-80d8-87034bf166e9	sourmash_compute_sketch (SRR4052769_pass)	CACHED	0	2019-03-09 17:56:51.740	29m 14s	3m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
196	98/5f9fa0	f0d2695e-c4f0-4fde-b838-ce6322adf556	sourmash_compute_sketch (SRR4051100_pass)	CACHED	0	2019-03-09 17:56:49.498	29m 1s	4m 20s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
187	3e/cff888	74f1a406-de7b-4bd6-92a9-15d26a6609cc	sourmash_compute_sketch (SRR4051091_pass)	CACHED	0	2019-03-09 17:56:47.642	12m 9s	3m 6s	0.0%	3 MB	19.3 MB	7.5 KB	0
28	8c/00d276	d56e8cc2-f60b-46a1-9100-092a3fc6706c	sourmash_compute_sketch (SRR4050406_pass)	CACHED	0	2019-03-09 17:56:47.108	12m 5s	3m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
235	dc/f2fda6	91165049-8b3f-4e35-9f00-73683c328220	sourmash_compute_sketch (SRR4052709_pass)	CACHED	0	2019-03-09 17:57:01.356	29m 53s	1m 36s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
201	f7/90d6f9	22397523-8b27-429a-a8a8-90d38f8f1283	sourmash_compute_sketch (SRR4051105_pass)	CACHED	0	2019-03-09 17:56:51.372	29m 9s	4m 17s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
236	d1/428f47	ba9a3e86-5fcf-477b-bf78-0456abf3b421	sourmash_compute_sketch (SRR4052710_pass)	CACHED	0	2019-03-09 17:56:49.248	28m 59s	3m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
250	46/5e4a10	6146de3d-78db-47aa-8c31-75c1f43477c0	sourmash_compute_sketch (SRR4052724_pass)	CACHED	0	2019-03-09 17:56:51.545	29m 11s	2m 45s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
194	60/a257c2	4b2a8d30-80d7-4427-96bb-46d3e7781e7d	sourmash_compute_sketch (SRR4051098_pass)	CACHED	0	2019-03-09 17:56:48.476	28m 55s	4m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
254	5a/7f2ad4	e8878686-1f2c-4531-938d-07b70626c5b4	sourmash_compute_sketch (SRR4052728_pass)	CACHED	0	2019-03-09 17:56:59.436	29m 45s	58.3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
154	18/fdab79	525c52e7-4163-496b-9d8c-287e08e55967	sourmash_compute_sketch (SRR4051058_pass)	CACHED	0	2019-03-09 17:56:48.938	28m 58s	1m 56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
256	79/0c0a13	324367c7-e520-4d27-b304-a5045b6a05a2	sourmash_compute_sketch (SRR4052730_pass)	CACHED	0	2019-03-09 17:56:53.106	29m 16s	3m 50s	0.0%	3 MB	19.3 MB	7.5 KB	0
288	6d/1b7ab0	8c363cb8-4d63-43a6-83e1-f7fadea37eeb	sourmash_compute_sketch (SRR4052762_pass)	CACHED	0	2019-03-09 17:56:55.101	29m 24s	3m 36s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
227	ef/fd35bc	82c4c5c0-c076-47c3-bf6d-21fe63f67777	sourmash_compute_sketch (SRR4052701_pass)	CACHED	0	2019-03-09 17:56:49.607	29m 2s	2m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
260	ee/aac3b7	52509dc6-cd87-4799-8abe-5d18357ba22c	sourmash_compute_sketch (SRR4052734_pass)	CACHED	0	2019-03-09 17:56:53.365	29m 20s	2m 36s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
